ordenID,productoID,UnitPrice,Quantity,NombreProducto,categoriaID,clienteID,fecha,NombreCategoria,TotalVenta,Mes
10763,22,21.0,6,Gustaf's Knäckebröd,5,FOLIG,1997-12-03,Grains/Cereals,126.0,1997-12
10763,24,4.5,20,Guaraná Fantástica,1,FOLIG,1997-12-03,Beverages,90.0,1997-12
10764,3,10.0,20,Aniseed Syrup,2,ERNSH,1997-12-03,Condiments,200.0,1997-12
10764,39,18.0,130,Chartreuse verte,1,ERNSH,1997-12-03,Beverages,2340.0,1997-12
10765,65,21.05,80,Louisiana Fiery Hot Pepper Sauce,2,QUICK,1997-12-04,Condiments,1684.0,1997-12
10766,2,19.0,40,Chang,1,OTTIK,1997-12-05,Beverages,760.0,1997-12
10766,7,30.0,35,Uncle Bob's Organic Dried Pears,7,OTTIK,1997-12-05,Produce,1050.0,1997-12
10766,68,12.5,40,Scottish Longbreads,3,OTTIK,1997-12-05,Confections,500.0,1997-12
10767,42,14.0,2,Singaporean Hokkien Fried Mee,5,SUPRD,1997-12-05,Grains/Cereals,28.0,1997-12
10768,22,21.0,4,Gustaf's Knäckebröd,5,AROUT,1997-12-08,Grains/Cereals,84.0,1997-12
10768,31,12.5,50,Gorgonzola Telino,4,AROUT,1997-12-08,Dairy Products,625.0,1997-12
10768,60,34.0,15,Camembert Pierrot,4,AROUT,1997-12-08,Dairy Products,510.0,1997-12
10768,71,21.5,12,Flotemysost,4,AROUT,1997-12-08,Dairy Products,258.0,1997-12
10769,41,9.65,30,Jack's New England Clam Chowder,8,VAFFE,1997-12-08,Seafood,289.5,1997-12
10769,52,7.0,15,Filo Mix,5,VAFFE,1997-12-08,Grains/Cereals,105.0,1997-12
10769,61,28.5,20,Sirop d'érable,2,VAFFE,1997-12-08,Condiments,570.0,1997-12
10769,62,49.3,15,Tarte au sucre,3,VAFFE,1997-12-08,Confections,739.5,1997-12
10770,11,21.0,15,Queso Cabrales,4,HANAR,1997-12-09,Dairy Products,315.0,1997-12
10771,71,21.5,16,Flotemysost,4,ERNSH,1997-12-10,Dairy Products,344.0,1997-12
10772,29,123.79,18,Thüringer Rostbratwurst,6,LEHMS,1997-12-10,Meat/Poultry,2228.2200000000003,1997-12
10772,59,55.0,25,Raclette Courdavault,4,LEHMS,1997-12-10,Dairy Products,1375.0,1997-12
10773,17,39.0,33,Alice Mutton,6,ERNSH,1997-12-11,Meat/Poultry,1287.0,1997-12
10773,31,12.5,70,Gorgonzola Telino,4,ERNSH,1997-12-11,Dairy Products,875.0,1997-12
10773,75,7.75,7,Rhönbräu Klosterbier,1,ERNSH,1997-12-11,Beverages,54.25,1997-12
10774,31,12.5,2,Gorgonzola Telino,4,FOLKO,1997-12-11,Dairy Products,25.0,1997-12
10774,66,17.0,50,Louisiana Hot Spiced Okra,2,FOLKO,1997-12-11,Condiments,850.0,1997-12
10775,10,31.0,6,Ikura,8,THECR,1997-12-12,Seafood,186.0,1997-12
10775,67,14.0,3,Laughing Lumberjack Lager,1,THECR,1997-12-12,Beverages,42.0,1997-12
10776,31,12.5,16,Gorgonzola Telino,4,ERNSH,1997-12-15,Dairy Products,200.0,1997-12
10776,42,14.0,12,Singaporean Hokkien Fried Mee,5,ERNSH,1997-12-15,Grains/Cereals,168.0,1997-12
10776,45,9.5,27,Rogede sild,8,ERNSH,1997-12-15,Seafood,256.5,1997-12
10776,51,53.0,120,Manjimup Dried Apples,7,ERNSH,1997-12-15,Produce,6360.0,1997-12
10777,42,14.0,20,Singaporean Hokkien Fried Mee,5,GOURL,1997-12-15,Grains/Cereals,280.0,1997-12
10778,41,9.65,10,Jack's New England Clam Chowder,8,BERGS,1997-12-16,Seafood,96.5,1997-12
10779,16,17.45,20,Pavlova,3,MORGK,1997-12-16,Confections,349.0,1997-12
10779,62,49.3,20,Tarte au sucre,3,MORGK,1997-12-16,Confections,986.0,1997-12
10780,70,15.0,35,Outback Lager,1,LILAS,1997-12-16,Beverages,525.0,1997-12
10780,77,13.0,15,Original Frankfurter grüne Soße,2,LILAS,1997-12-16,Condiments,195.0,1997-12
10781,54,7.45,3,Tourtière,6,WARTH,1997-12-17,Meat/Poultry,22.35,1997-12
10781,56,38.0,20,Gnocchi di nonna Alice,5,WARTH,1997-12-17,Grains/Cereals,760.0,1997-12
10781,74,10.0,35,Longlife Tofu,7,WARTH,1997-12-17,Produce,350.0,1997-12
10782,31,12.5,1,Gorgonzola Telino,4,CACTU,1997-12-17,Dairy Products,12.5,1997-12
10783,31,12.5,10,Gorgonzola Telino,4,HANAR,1997-12-18,Dairy Products,125.0,1997-12
10783,38,263.5,5,Côte de Blaye,1,HANAR,1997-12-18,Beverages,1317.5,1997-12
10784,36,19.0,30,Inlagd Sill,8,MAGAA,1997-12-18,Seafood,570.0,1997-12
10784,39,18.0,2,Chartreuse verte,1,MAGAA,1997-12-18,Beverages,36.0,1997-12
10784,72,34.8,30,Mozzarella di Giovanni,4,MAGAA,1997-12-18,Dairy Products,1044.0,1997-12
10785,10,31.0,10,Ikura,8,GROSR,1997-12-18,Seafood,310.0,1997-12
10785,75,7.75,10,Rhönbräu Klosterbier,1,GROSR,1997-12-18,Beverages,77.5,1997-12
10786,8,40.0,30,Northwoods Cranberry Sauce,2,QUEEN,1997-12-19,Condiments,1200.0,1997-12
10786,30,25.89,15,Nord-Ost Matjeshering,8,QUEEN,1997-12-19,Seafood,388.35,1997-12
10786,75,7.75,42,Rhönbräu Klosterbier,1,QUEEN,1997-12-19,Beverages,325.5,1997-12
10787,2,19.0,15,Chang,1,LAMAI,1997-12-19,Beverages,285.0,1997-12
10787,29,123.79,20,Thüringer Rostbratwurst,6,LAMAI,1997-12-19,Meat/Poultry,2475.8,1997-12
10788,19,9.2,50,Teatime Chocolate Biscuits,3,QUICK,1997-12-22,Confections,459.99999999999994,1997-12
10788,75,7.75,40,Rhönbräu Klosterbier,1,QUICK,1997-12-22,Beverages,310.0,1997-12
10789,18,62.5,30,Carnarvon Tigers,8,FOLIG,1997-12-22,Seafood,1875.0,1997-12
10789,35,18.0,15,Steeleye Stout,1,FOLIG,1997-12-22,Beverages,270.0,1997-12
10789,63,43.9,30,Vegie-spread,2,FOLIG,1997-12-22,Condiments,1317.0,1997-12
10789,68,12.5,18,Scottish Longbreads,3,FOLIG,1997-12-22,Confections,225.0,1997-12
10790,7,30.0,3,Uncle Bob's Organic Dried Pears,7,GOURL,1997-12-22,Produce,90.0,1997-12
10790,56,38.0,20,Gnocchi di nonna Alice,5,GOURL,1997-12-22,Grains/Cereals,760.0,1997-12
10791,29,123.79,14,Thüringer Rostbratwurst,6,FRANK,1997-12-23,Meat/Poultry,1733.0600000000002,1997-12
10791,41,9.65,20,Jack's New England Clam Chowder,8,FRANK,1997-12-23,Seafood,193.0,1997-12
10792,2,19.0,10,Chang,1,WOLZA,1997-12-23,Beverages,190.0,1997-12
10792,54,7.45,3,Tourtière,6,WOLZA,1997-12-23,Meat/Poultry,22.35,1997-12
10792,68,12.5,15,Scottish Longbreads,3,WOLZA,1997-12-23,Confections,187.5,1997-12
10793,41,9.65,14,Jack's New England Clam Chowder,8,AROUT,1997-12-24,Seafood,135.1,1997-12
10793,52,7.0,8,Filo Mix,5,AROUT,1997-12-24,Grains/Cereals,56.0,1997-12
10794,14,23.25,15,Tofu,7,QUEDE,1997-12-24,Produce,348.75,1997-12
10794,54,7.45,6,Tourtière,6,QUEDE,1997-12-24,Meat/Poultry,44.7,1997-12
10795,16,17.45,65,Pavlova,3,ERNSH,1997-12-24,Confections,1134.25,1997-12
10795,17,39.0,35,Alice Mutton,6,ERNSH,1997-12-24,Meat/Poultry,1365.0,1997-12
10796,26,31.23,21,Gumbär Gummibärchen,3,HILAA,1997-12-25,Confections,655.83,1997-12
10796,44,19.45,10,Gula Malacca,2,HILAA,1997-12-25,Condiments,194.5,1997-12
10796,64,33.25,35,Wimmers gute Semmelknödel,5,HILAA,1997-12-25,Grains/Cereals,1163.75,1997-12
10796,69,36.0,24,Gudbrandsdalsost,4,HILAA,1997-12-25,Dairy Products,864.0,1997-12
10797,11,21.0,20,Queso Cabrales,4,DRACD,1997-12-25,Dairy Products,420.0,1997-12
10798,62,49.3,2,Tarte au sucre,3,ISLAT,1997-12-26,Confections,98.6,1997-12
10798,72,34.8,10,Mozzarella di Giovanni,4,ISLAT,1997-12-26,Dairy Products,348.0,1997-12
10799,13,6.0,20,Konbu,8,KOENE,1997-12-26,Seafood,120.0,1997-12
10799,24,4.5,20,Guaraná Fantástica,1,KOENE,1997-12-26,Beverages,90.0,1997-12
10799,59,55.0,25,Raclette Courdavault,4,KOENE,1997-12-26,Dairy Products,1375.0,1997-12
10800,11,21.0,50,Queso Cabrales,4,SEVES,1997-12-26,Dairy Products,1050.0,1997-12
10800,51,53.0,10,Manjimup Dried Apples,7,SEVES,1997-12-26,Produce,530.0,1997-12
10800,54,7.45,7,Tourtière,6,SEVES,1997-12-26,Meat/Poultry,52.15,1997-12
10801,17,39.0,40,Alice Mutton,6,BOLID,1997-12-29,Meat/Poultry,1560.0,1997-12
10801,29,123.79,20,Thüringer Rostbratwurst,6,BOLID,1997-12-29,Meat/Poultry,2475.8,1997-12
10802,30,25.89,25,Nord-Ost Matjeshering,8,SIMOB,1997-12-29,Seafood,647.25,1997-12
10802,51,53.0,30,Manjimup Dried Apples,7,SIMOB,1997-12-29,Produce,1590.0,1997-12
10802,55,24.0,60,Pâté chinois,6,SIMOB,1997-12-29,Meat/Poultry,1440.0,1997-12
10802,62,49.3,5,Tarte au sucre,3,SIMOB,1997-12-29,Confections,246.5,1997-12
10803,19,9.2,24,Teatime Chocolate Biscuits,3,WELLI,1997-12-30,Confections,220.79999999999998,1997-12
10803,25,14.0,15,NuNuCa Nuß-Nougat-Creme,3,WELLI,1997-12-30,Confections,210.0,1997-12
10803,59,55.0,15,Raclette Courdavault,4,WELLI,1997-12-30,Dairy Products,825.0,1997-12
10804,10,31.0,36,Ikura,8,SEVES,1997-12-30,Seafood,1116.0,1997-12
10804,28,45.6,24,Rössle Sauerkraut,7,SEVES,1997-12-30,Produce,1094.4,1997-12
10804,49,20.0,4,Maxilaku,3,SEVES,1997-12-30,Confections,80.0,1997-12
10805,34,14.0,10,Sasquatch Ale,1,THEBI,1997-12-30,Beverages,140.0,1997-12
10805,38,263.5,10,Côte de Blaye,1,THEBI,1997-12-30,Beverages,2635.0,1997-12
10806,2,19.0,20,Chang,1,VICTE,1997-12-31,Beverages,380.0,1997-12
10806,65,21.05,2,Louisiana Fiery Hot Pepper Sauce,2,VICTE,1997-12-31,Condiments,42.1,1997-12
10806,74,10.0,15,Longlife Tofu,7,VICTE,1997-12-31,Produce,150.0,1997-12
10807,40,18.4,1,Boston Crab Meat,8,FRANS,1997-12-31,Seafood,18.4,1997-12
10808,56,38.0,20,Gnocchi di nonna Alice,5,OLDWO,1998-01-01,Grains/Cereals,760.0,1998-01
10808,76,18.0,50,Lakkalikööri,1,OLDWO,1998-01-01,Beverages,900.0,1998-01
10809,52,7.0,20,Filo Mix,5,WELLI,1998-01-01,Grains/Cereals,140.0,1998-01
10810,13,6.0,7,Konbu,8,LAUGB,1998-01-01,Seafood,42.0,1998-01
10810,25,14.0,5,NuNuCa Nuß-Nougat-Creme,3,LAUGB,1998-01-01,Confections,70.0,1998-01
10810,70,15.0,5,Outback Lager,1,LAUGB,1998-01-01,Beverages,75.0,1998-01
10811,19,9.2,15,Teatime Chocolate Biscuits,3,LINOD,1998-01-02,Confections,138.0,1998-01
10811,23,9.0,18,Tunnbröd,5,LINOD,1998-01-02,Grains/Cereals,162.0,1998-01
10811,40,18.4,30,Boston Crab Meat,8,LINOD,1998-01-02,Seafood,552.0,1998-01
10812,31,12.5,16,Gorgonzola Telino,4,REGGC,1998-01-02,Dairy Products,200.0,1998-01
10812,72,34.8,40,Mozzarella di Giovanni,4,REGGC,1998-01-02,Dairy Products,1392.0,1998-01
10812,77,13.0,20,Original Frankfurter grüne Soße,2,REGGC,1998-01-02,Condiments,260.0,1998-01
10813,2,19.0,12,Chang,1,RICAR,1998-01-05,Beverages,228.0,1998-01
10813,46,12.0,35,Spegesild,8,RICAR,1998-01-05,Seafood,420.0,1998-01
10814,41,9.65,20,Jack's New England Clam Chowder,8,VICTE,1998-01-05,Seafood,193.0,1998-01
10814,43,46.0,20,Ipoh Coffee,1,VICTE,1998-01-05,Beverages,920.0,1998-01
10814,48,12.75,8,Chocolade,3,VICTE,1998-01-05,Confections,102.0,1998-01
10814,61,28.5,30,Sirop d'érable,2,VICTE,1998-01-05,Condiments,855.0,1998-01
10815,33,2.5,16,Geitost,4,SAVEA,1998-01-05,Dairy Products,40.0,1998-01
10816,38,263.5,30,Côte de Blaye,1,GREAL,1998-01-06,Beverages,7905.0,1998-01
10816,62,49.3,20,Tarte au sucre,3,GREAL,1998-01-06,Confections,986.0,1998-01
10817,26,31.23,40,Gumbär Gummibärchen,3,KOENE,1998-01-06,Confections,1249.2,1998-01
10817,38,263.5,30,Côte de Blaye,1,KOENE,1998-01-06,Beverages,7905.0,1998-01
10817,40,18.4,60,Boston Crab Meat,8,KOENE,1998-01-06,Seafood,1104.0,1998-01
10817,62,49.3,25,Tarte au sucre,3,KOENE,1998-01-06,Confections,1232.5,1998-01
10818,32,32.0,20,Mascarpone Fabioli,4,MAGAA,1998-01-07,Dairy Products,640.0,1998-01
10818,41,9.65,20,Jack's New England Clam Chowder,8,MAGAA,1998-01-07,Seafood,193.0,1998-01
10819,43,46.0,7,Ipoh Coffee,1,CACTU,1998-01-07,Beverages,322.0,1998-01
10819,75,7.75,20,Rhönbräu Klosterbier,1,CACTU,1998-01-07,Beverages,155.0,1998-01
10820,56,38.0,30,Gnocchi di nonna Alice,5,RATTC,1998-01-07,Grains/Cereals,1140.0,1998-01
10821,35,18.0,20,Steeleye Stout,1,SPLIR,1998-01-08,Beverages,360.0,1998-01
10821,51,53.0,6,Manjimup Dried Apples,7,SPLIR,1998-01-08,Produce,318.0,1998-01
10822,62,49.3,3,Tarte au sucre,3,TRAIH,1998-01-08,Confections,147.89999999999998,1998-01
10822,70,15.0,6,Outback Lager,1,TRAIH,1998-01-08,Beverages,90.0,1998-01
10823,11,21.0,20,Queso Cabrales,4,LILAS,1998-01-09,Dairy Products,420.0,1998-01
10823,57,19.5,15,Ravioli Angelo,5,LILAS,1998-01-09,Grains/Cereals,292.5,1998-01
10823,59,55.0,40,Raclette Courdavault,4,LILAS,1998-01-09,Dairy Products,2200.0,1998-01
10823,77,13.0,15,Original Frankfurter grüne Soße,2,LILAS,1998-01-09,Condiments,195.0,1998-01
10824,41,9.65,12,Jack's New England Clam Chowder,8,FOLKO,1998-01-09,Seafood,115.80000000000001,1998-01
10824,70,15.0,9,Outback Lager,1,FOLKO,1998-01-09,Beverages,135.0,1998-01
10825,26,31.23,12,Gumbär Gummibärchen,3,DRACD,1998-01-09,Confections,374.76,1998-01
10825,53,32.8,20,Perth Pasties,6,DRACD,1998-01-09,Meat/Poultry,656.0,1998-01
10826,31,12.5,35,Gorgonzola Telino,4,BLONP,1998-01-12,Dairy Products,437.5,1998-01
10826,57,19.5,15,Ravioli Angelo,5,BLONP,1998-01-12,Grains/Cereals,292.5,1998-01
10827,10,31.0,15,Ikura,8,BONAP,1998-01-12,Seafood,465.0,1998-01
10827,39,18.0,21,Chartreuse verte,1,BONAP,1998-01-12,Beverages,378.0,1998-01
10828,20,81.0,5,Sir Rodney's Marmalade,3,RANCH,1998-01-13,Confections,405.0,1998-01
10828,38,263.5,2,Côte de Blaye,1,RANCH,1998-01-13,Beverages,527.0,1998-01
10829,2,19.0,10,Chang,1,ISLAT,1998-01-13,Beverages,190.0,1998-01
10829,8,40.0,20,Northwoods Cranberry Sauce,2,ISLAT,1998-01-13,Condiments,800.0,1998-01
10829,13,6.0,10,Konbu,8,ISLAT,1998-01-13,Seafood,60.0,1998-01
10829,60,34.0,21,Camembert Pierrot,4,ISLAT,1998-01-13,Dairy Products,714.0,1998-01
10830,6,25.0,6,Grandma's Boysenberry Spread,2,TRADH,1998-01-13,Condiments,150.0,1998-01
10830,39,18.0,28,Chartreuse verte,1,TRADH,1998-01-13,Beverages,504.0,1998-01
10830,60,34.0,30,Camembert Pierrot,4,TRADH,1998-01-13,Dairy Products,1020.0,1998-01
10830,68,12.5,24,Scottish Longbreads,3,TRADH,1998-01-13,Confections,300.0,1998-01
10831,19,9.2,2,Teatime Chocolate Biscuits,3,SANTG,1998-01-14,Confections,18.4,1998-01
10831,35,18.0,8,Steeleye Stout,1,SANTG,1998-01-14,Beverages,144.0,1998-01
10831,38,263.5,8,Côte de Blaye,1,SANTG,1998-01-14,Beverages,2108.0,1998-01
10831,43,46.0,9,Ipoh Coffee,1,SANTG,1998-01-14,Beverages,414.0,1998-01
10832,13,6.0,3,Konbu,8,LAMAI,1998-01-14,Seafood,18.0,1998-01
10832,25,14.0,10,NuNuCa Nuß-Nougat-Creme,3,LAMAI,1998-01-14,Confections,140.0,1998-01
10832,44,19.45,16,Gula Malacca,2,LAMAI,1998-01-14,Condiments,311.2,1998-01
10832,64,33.25,3,Wimmers gute Semmelknödel,5,LAMAI,1998-01-14,Grains/Cereals,99.75,1998-01
10833,7,30.0,20,Uncle Bob's Organic Dried Pears,7,OTTIK,1998-01-15,Produce,600.0,1998-01
10833,31,12.5,9,Gorgonzola Telino,4,OTTIK,1998-01-15,Dairy Products,112.5,1998-01
10833,53,32.8,9,Perth Pasties,6,OTTIK,1998-01-15,Meat/Poultry,295.2,1998-01
10834,29,123.79,8,Thüringer Rostbratwurst,6,TRADH,1998-01-15,Meat/Poultry,990.32,1998-01
10834,30,25.89,20,Nord-Ost Matjeshering,8,TRADH,1998-01-15,Seafood,517.8,1998-01
10835,59,55.0,15,Raclette Courdavault,4,ALFKI,1998-01-15,Dairy Products,825.0,1998-01
10835,77,13.0,2,Original Frankfurter grüne Soße,2,ALFKI,1998-01-15,Condiments,26.0,1998-01
10836,22,21.0,52,Gustaf's Knäckebröd,5,ERNSH,1998-01-16,Grains/Cereals,1092.0,1998-01
10836,35,18.0,6,Steeleye Stout,1,ERNSH,1998-01-16,Beverages,108.0,1998-01
10836,57,19.5,24,Ravioli Angelo,5,ERNSH,1998-01-16,Grains/Cereals,468.0,1998-01
10836,60,34.0,60,Camembert Pierrot,4,ERNSH,1998-01-16,Dairy Products,2040.0,1998-01
10836,64,33.25,30,Wimmers gute Semmelknödel,5,ERNSH,1998-01-16,Grains/Cereals,997.5,1998-01
10837,13,6.0,6,Konbu,8,BERGS,1998-01-16,Seafood,36.0,1998-01
10837,40,18.4,25,Boston Crab Meat,8,BERGS,1998-01-16,Seafood,459.99999999999994,1998-01
10837,47,9.5,40,Zaanse koeken,3,BERGS,1998-01-16,Confections,380.0,1998-01
10837,76,18.0,21,Lakkalikööri,1,BERGS,1998-01-16,Beverages,378.0,1998-01
10838,1,18.0,4,Chai,1,LINOD,1998-01-19,Beverages,72.0,1998-01
10838,18,62.5,25,Carnarvon Tigers,8,LINOD,1998-01-19,Seafood,1562.5,1998-01
10838,36,19.0,50,Inlagd Sill,8,LINOD,1998-01-19,Seafood,950.0,1998-01
10839,58,13.25,30,Escargots de Bourgogne,8,TRADH,1998-01-19,Seafood,397.5,1998-01
10839,72,34.8,15,Mozzarella di Giovanni,4,TRADH,1998-01-19,Dairy Products,522.0,1998-01
10840,25,14.0,6,NuNuCa Nuß-Nougat-Creme,3,LINOD,1998-01-19,Confections,84.0,1998-01
10840,39,18.0,10,Chartreuse verte,1,LINOD,1998-01-19,Beverages,180.0,1998-01
10841,10,31.0,16,Ikura,8,SUPRD,1998-01-20,Seafood,496.0,1998-01
10841,56,38.0,30,Gnocchi di nonna Alice,5,SUPRD,1998-01-20,Grains/Cereals,1140.0,1998-01
10841,59,55.0,50,Raclette Courdavault,4,SUPRD,1998-01-20,Dairy Products,2750.0,1998-01
10841,77,13.0,15,Original Frankfurter grüne Soße,2,SUPRD,1998-01-20,Condiments,195.0,1998-01
10842,11,21.0,15,Queso Cabrales,4,TORTU,1998-01-20,Dairy Products,315.0,1998-01
10842,43,46.0,5,Ipoh Coffee,1,TORTU,1998-01-20,Beverages,230.0,1998-01
10842,68,12.5,20,Scottish Longbreads,3,TORTU,1998-01-20,Confections,250.0,1998-01
10842,70,15.0,12,Outback Lager,1,TORTU,1998-01-20,Beverages,180.0,1998-01
10843,51,53.0,4,Manjimup Dried Apples,7,VICTE,1998-01-21,Produce,212.0,1998-01
10844,22,21.0,35,Gustaf's Knäckebröd,5,PICCO,1998-01-21,Grains/Cereals,735.0,1998-01
10845,23,9.0,70,Tunnbröd,5,QUICK,1998-01-21,Grains/Cereals,630.0,1998-01
10845,35,18.0,25,Steeleye Stout,1,QUICK,1998-01-21,Beverages,450.0,1998-01
10845,42,14.0,42,Singaporean Hokkien Fried Mee,5,QUICK,1998-01-21,Grains/Cereals,588.0,1998-01
10845,58,13.25,60,Escargots de Bourgogne,8,QUICK,1998-01-21,Seafood,795.0,1998-01
10845,64,33.25,48,Wimmers gute Semmelknödel,5,QUICK,1998-01-21,Grains/Cereals,1596.0,1998-01
10846,4,22.0,21,Chef Anton's Cajun Seasoning,2,SUPRD,1998-01-22,Condiments,462.0,1998-01
10846,70,15.0,30,Outback Lager,1,SUPRD,1998-01-22,Beverages,450.0,1998-01
10846,74,10.0,20,Longlife Tofu,7,SUPRD,1998-01-22,Produce,200.0,1998-01
10847,1,18.0,80,Chai,1,SAVEA,1998-01-22,Beverages,1440.0,1998-01
10847,19,9.2,12,Teatime Chocolate Biscuits,3,SAVEA,1998-01-22,Confections,110.39999999999999,1998-01
10847,37,26.0,60,Gravad lax,8,SAVEA,1998-01-22,Seafood,1560.0,1998-01
10847,45,9.5,36,Rogede sild,8,SAVEA,1998-01-22,Seafood,342.0,1998-01
10847,60,34.0,45,Camembert Pierrot,4,SAVEA,1998-01-22,Dairy Products,1530.0,1998-01
10847,71,21.5,55,Flotemysost,4,SAVEA,1998-01-22,Dairy Products,1182.5,1998-01
10848,5,21.35,30,Chef Anton's Gumbo Mix,2,CONSH,1998-01-23,Condiments,640.5,1998-01
10848,9,97.0,3,Mishi Kobe Niku,6,CONSH,1998-01-23,Meat/Poultry,291.0,1998-01
10849,3,10.0,49,Aniseed Syrup,2,KOENE,1998-01-23,Condiments,490.0,1998-01
10849,26,31.23,18,Gumbär Gummibärchen,3,KOENE,1998-01-23,Confections,562.14,1998-01
10850,25,14.0,20,NuNuCa Nuß-Nougat-Creme,3,VICTE,1998-01-23,Confections,280.0,1998-01
10850,33,2.5,4,Geitost,4,VICTE,1998-01-23,Dairy Products,10.0,1998-01
10850,70,15.0,30,Outback Lager,1,VICTE,1998-01-23,Beverages,450.0,1998-01
10851,2,19.0,5,Chang,1,RICAR,1998-01-26,Beverages,95.0,1998-01
10851,25,14.0,10,NuNuCa Nuß-Nougat-Creme,3,RICAR,1998-01-26,Confections,140.0,1998-01
10851,57,19.5,10,Ravioli Angelo,5,RICAR,1998-01-26,Grains/Cereals,195.0,1998-01
10851,59,55.0,42,Raclette Courdavault,4,RICAR,1998-01-26,Dairy Products,2310.0,1998-01
10852,2,19.0,15,Chang,1,RATTC,1998-01-26,Beverages,285.0,1998-01
10852,17,39.0,6,Alice Mutton,6,RATTC,1998-01-26,Meat/Poultry,234.0,1998-01
10852,62,49.3,50,Tarte au sucre,3,RATTC,1998-01-26,Confections,2465.0,1998-01
10853,18,62.5,10,Carnarvon Tigers,8,BLAUS,1998-01-27,Seafood,625.0,1998-01
10854,10,31.0,100,Ikura,8,ERNSH,1998-01-27,Seafood,3100.0,1998-01
10854,13,6.0,65,Konbu,8,ERNSH,1998-01-27,Seafood,390.0,1998-01
10855,16,17.45,50,Pavlova,3,OLDWO,1998-01-27,Confections,872.5,1998-01
10855,31,12.5,14,Gorgonzola Telino,4,OLDWO,1998-01-27,Dairy Products,175.0,1998-01
10855,56,38.0,24,Gnocchi di nonna Alice,5,OLDWO,1998-01-27,Grains/Cereals,912.0,1998-01
10855,65,21.05,15,Louisiana Fiery Hot Pepper Sauce,2,OLDWO,1998-01-27,Condiments,315.75,1998-01
10856,2,19.0,20,Chang,1,ANTON,1998-01-28,Beverages,380.0,1998-01
10856,42,14.0,20,Singaporean Hokkien Fried Mee,5,ANTON,1998-01-28,Grains/Cereals,280.0,1998-01
10857,3,10.0,30,Aniseed Syrup,2,BERGS,1998-01-28,Condiments,300.0,1998-01
10857,26,31.23,35,Gumbär Gummibärchen,3,BERGS,1998-01-28,Confections,1093.05,1998-01
10857,29,123.79,10,Thüringer Rostbratwurst,6,BERGS,1998-01-28,Meat/Poultry,1237.9,1998-01
10858,7,30.0,5,Uncle Bob's Organic Dried Pears,7,LACOR,1998-01-29,Produce,150.0,1998-01
10858,27,43.9,10,Schoggi Schokolade,3,LACOR,1998-01-29,Confections,439.0,1998-01
10858,70,15.0,4,Outback Lager,1,LACOR,1998-01-29,Beverages,60.0,1998-01
10859,24,4.5,40,Guaraná Fantástica,1,FRANK,1998-01-29,Beverages,180.0,1998-01
10859,54,7.45,35,Tourtière,6,FRANK,1998-01-29,Meat/Poultry,260.75,1998-01
10859,64,33.25,30,Wimmers gute Semmelknödel,5,FRANK,1998-01-29,Grains/Cereals,997.5,1998-01
10860,51,53.0,3,Manjimup Dried Apples,7,FRANR,1998-01-29,Produce,159.0,1998-01
10860,76,18.0,20,Lakkalikööri,1,FRANR,1998-01-29,Beverages,360.0,1998-01
10861,17,39.0,42,Alice Mutton,6,WHITC,1998-01-30,Meat/Poultry,1638.0,1998-01
10861,18,62.5,20,Carnarvon Tigers,8,WHITC,1998-01-30,Seafood,1250.0,1998-01
10861,21,10.0,40,Sir Rodney's Scones,3,WHITC,1998-01-30,Confections,400.0,1998-01
10861,33,2.5,35,Geitost,4,WHITC,1998-01-30,Dairy Products,87.5,1998-01
10861,62,49.3,3,Tarte au sucre,3,WHITC,1998-01-30,Confections,147.89999999999998,1998-01
10862,11,21.0,25,Queso Cabrales,4,LEHMS,1998-01-30,Dairy Products,525.0,1998-01
10862,52,7.0,8,Filo Mix,5,LEHMS,1998-01-30,Grains/Cereals,56.0,1998-01
10863,1,18.0,20,Chai,1,HILAA,1998-02-02,Beverages,360.0,1998-02
10863,58,13.25,12,Escargots de Bourgogne,8,HILAA,1998-02-02,Seafood,159.0,1998-02
10864,35,18.0,4,Steeleye Stout,1,AROUT,1998-02-02,Beverages,72.0,1998-02
10864,67,14.0,15,Laughing Lumberjack Lager,1,AROUT,1998-02-02,Beverages,210.0,1998-02
10865,38,263.5,60,Côte de Blaye,1,QUICK,1998-02-02,Beverages,15810.0,1998-02
10865,39,18.0,80,Chartreuse verte,1,QUICK,1998-02-02,Beverages,1440.0,1998-02
10866,2,19.0,21,Chang,1,BERGS,1998-02-03,Beverages,399.0,1998-02
10866,24,4.5,6,Guaraná Fantástica,1,BERGS,1998-02-03,Beverages,27.0,1998-02
10866,30,25.89,40,Nord-Ost Matjeshering,8,BERGS,1998-02-03,Seafood,1035.6,1998-02
10867,53,32.8,3,Perth Pasties,6,LONEP,1998-02-03,Meat/Poultry,98.39999999999999,1998-02
10868,26,31.23,20,Gumbär Gummibärchen,3,QUEEN,1998-02-04,Confections,624.6,1998-02
10868,35,18.0,30,Steeleye Stout,1,QUEEN,1998-02-04,Beverages,540.0,1998-02
10868,49,20.0,42,Maxilaku,3,QUEEN,1998-02-04,Confections,840.0,1998-02
10869,1,18.0,40,Chai,1,SEVES,1998-02-04,Beverages,720.0,1998-02
10869,11,21.0,10,Queso Cabrales,4,SEVES,1998-02-04,Dairy Products,210.0,1998-02
10869,23,9.0,50,Tunnbröd,5,SEVES,1998-02-04,Grains/Cereals,450.0,1998-02
